2014,1,Rabbit,103.25,Matt,78.08,
2014,1,Dave,157.21,Schertz,83.62,
2014,1,Babel,112.07,Allen,87.44,
2014,1,Pat,103.15,Mike R.,62.19,
2014,1,Rob,120.22,Derrek,101.11,
2014,2,Schertz,74.81,Ed,72.63,
2014,2,Pulley,133.53,Derrek,64.07,
2014,2,Kevin,98.36,Rabbit,74.84,
2014,2,Allen,93.15,Matt,78.05,
2014,2,Dave,105.75,Rob,96.43,
2014,2,Mike R.,133.4,Babel,106.03,
2014,2,Pat,107.21,Richie,100.7,
2014,3,Ed,100.87,Allen,60.7,
2014,3,Pulley,147.33,Pat,84.31,
2014,3,Rabbit,112.89,Derrek,46.68,
2014,3,Matt,125.49,Dave,107.13,
2014,3,Rob,102.82,Kevin,101.88,
2014,3,Babel,129.72,Richie,81.7,
2014,3,Schertz,96.28,Mike R.,75.96,
2014,4,Rob,115.7,Ed,103.35,
2014,4,Pulley,147,Matt,113.04,
2014,4,Rabbit,128.9,Dave,111.07,
2014,4,Kevin,121.73,Mike R.,76.64,
2014,4,Schertz,100.39,Babel,87.58,
2014,4,Allen,100.35,Richie,59.65,
2014,4,Derrek,124.36,Pat,97.37,
2014,5,Ed,70.04,Derrek,63.74,
2014,5,Dave,115.44,Pulley,104.23,
2014,5,Rabbit,93.01,Richie,87.86,
2014,5,Matt,135.74,Babel,103.56,
2014,5,Pat,78.58,Kevin,72.85,
2014,5,Mike R.,126.03,Rob,95.16,
2014,5,Schertz,107.18,Allen,89.05,
2014,6,Rabbit,117.05,Ed,114.12,
2014,6,Pulley,92.67,Babel,68.05,
2014,6,Matt,111.37,Pat,66.61,
2014,6,Schertz,120.48,Kevin,60.7,
2014,6,Dave,118.85,Mike R.,101.93,
2014,6,Richie,105.8,Derrek,101.05,
2014,6,Rob,112.15,Allen,109.12,
2014,7,Mike R.,112.39,Ed,68.95,
2014,7,Pulley,108.85,Richie,67.65,
2014,7,Babel,124.99,Rabbit,113.52,
2014,7,Matt,84.05,Schertz,78.03,
2014,7,Allen,78.02,Kevin,77.73,
2014,7,Derrek,82.37,Dave,73.5,
2014,7,Rob,111.64,Pat,81.67,
2014,8,Pulley,111.8,Ed,104.4,
2014,8,Rabbit,153.86,Schertz,99.95,
2014,8,Matt,126.12,Rob,76.51,
2014,8,Derrek,132.23,Kevin,93.75,
2014,8,Allen,108.28,Dave,98.27,
2014,8,Babel,151,Pat,118.22,
2014,8,Richie,97.62,Mike R.,95.46,
2014,9,Ed,93.61,Pat,51.98,
2014,9,Rabbit,141.76,Pulley,112.7,
2014,9,Matt,98.6,Kevin,91.06,
2014,9,Richie,133.95,Dave,106.27,
